Time_Index,Load_HSC_Tonne_z1,Load_HSC_Tonne_z2,Load_HSC_Tonne_z3
4900,5.3,2.7,1.7
4901,5.3,2.7,1.8
4902,5.7,2.8,2
4903,9.8,4.3,3.4
4904,10.8,4.5,3.5
4905,9.9,4.1,3.1
4906,11.9,4.8,3.8
4907,14.1,5.7,4.6
4908,15.1,6.2,4.9
4909,10.7,4.4,3.4
4910,12.7,5.2,4.1
4911,10.8,4.4,3.4
4912,12.5,5.3,4.1
4913,10.4,4.6,3.5
4914,28.5,12.2,10.2
4915,29.3,12.6,10.5
4916,16.1,7.1,5.7
4917,11.4,5.2,4
4918,13.7,6.2,4.9
4919,12,5.5,4.2
4920,5,2.6,1.7
4921,4.9,2.6,1.6
4922,4.8,2.6,1.6
4923,4.8,2.5,1.6
4924,4.9,2.6,1.6
4925,4.9,2.6,1.6
4926,5.3,2.7,1.9
4927,7,3.2,2.4
4928,13.7,5.7,4.6
4929,18.6,7.7,6.3
4930,13.1,5.3,4.2
4931,10.1,4.1,3.2
4932,9.8,4,3
4933,10,4.1,3.1
4934,10,4.1,3.1
4935,9.6,3.9,3
4936,13.6,5.7,4.5
4937,22.9,9.8,8
4938,25.5,11,9.1
4939,19.5,8.5,6.9
4940,21.7,9.5,7.7
4941,22.5,9.8,8
4942,17.8,7.9,6.3
4943,10.2,4.8,3.6
4944,8.1,3.9,2.8
4945,4.8,2.6,1.6
4946,4.7,2.5,1.6
4947,4.7,2.5,1.6
4948,4.8,2.6,1.6
4949,4.8,2.5,1.6
4950,5.1,2.7,1.8
4951,6.6,3.1,2.3
4952,8.8,3.8,2.9
4953,9.3,3.9,3
4954,12.4,5.1,4
4955,9.7,4,3
4956,12,5,3.9
4957,14.1,5.9,4.7
4958,16.9,7,5.6
4959,20.9,8.7,7.2
4960,15.5,6.6,5.3
4961,16.3,7.1,5.7
4962,13,5.9,4.6
4963,10.3,4.8,3.6
4964,17.7,7.8,6.3
4965,18.9,8.3,6.7
4966,12.8,5.8,4.5
4967,14,6.3,5
4968,22,9.7,7.8
4969,20.8,9.2,7.4
4970,15.8,7.1,5.6
4971,15.3,6.9,5.4
4972,15.1,6.8,5.4
4973,10.6,5,3.7
4974,13.3,6.1,4.8
4975,14.5,6.6,5.3
4976,13.8,6.2,4.9
4977,14.9,6.6,5.2
4978,11.4,5.2,4
4979,10.9,4.9,3.8
4980,14.5,6.4,5
4981,15.1,6.7,5.3
4982,16.4,7.2,5.8
4983,23.2,10.1,8.2
4984,27.4,11.8,9.8
4985,32.7,14,11.7
4986,21,9.2,7.5
4987,5.7,2.9,2
4988,8.5,4.1,3
4989,6.6,3.3,2.3
4990,8.9,4.2,3.1
4991,11.5,5.2,4
4992,14.7,6.6,5.2
4993,10.8,4.9,3.7
4994,10.2,4.7,3.5
4995,10.2,4.7,3.5
4996,10.1,4.7,3.5
4997,9.6,4.5,3.3
4998,5.5,2.8,1.9
4999,5.2,2.7,1.8
5000,6.4,3.2,2.2
5001,7.1,3.4,2.5
5002,5.7,2.9,2
5003,5.8,2.9,2
5004,5.7,2.8,1.9
5005,6.8,3.3,2.3
5006,11.9,5.4,4.2
5007,9.4,4.4,3.2
5008,5.6,2.8,1.9
5009,5.5,2.8,1.9
5010,11.8,5.4,4.2
5011,13,5.9,4.6
5012,12.2,5.5,4.3
5013,12.6,5.7,4.4
5014,15.4,6.8,5.4
5015,10.6,4.9,3.7
5016,7.7,3.7,2.6
5017,5,2.6,1.7
5018,4.9,2.6,1.6
5019,4.8,2.6,1.6
5020,4.8,2.6,1.6
5021,4.8,2.6,1.6
5022,5,2.6,1.6
5023,9.8,4.5,3.4
5024,17,7.2,5.8
5025,10.3,4.4,3.4
5026,13.9,5.8,4.6
5027,13.2,5.5,4.4
5028,15.7,6.5,5.2
5029,12.3,5.1,4
5030,9.3,3.9,2.9
5031,10.2,4.3,3.2
5032,12.9,5.5,4.3
5033,21.6,9.3,7.6
5034,21,9.1,7.4
5035,19.5,8.5,6.9
5036,14.6,6.5,5.1
5037,14.3,6.4,5
5038,16.3,7.2,5.8
5039,10.5,4.8,3.7
5040,7.4,3.6,2.6
5041,4.8,2.6,1.6
5042,4.7,2.5,1.6
5043,4.8,2.5,1.6
5044,4.9,2.6,1.6
5045,5,2.6,1.7
5046,6.5,3.2,2.3
5047,14.2,6.3,5.1
5048,17.2,7.3,5.9
5049,31.8,13.2,11.1
5050,20.8,8.6,7.1
5051,23.6,9.7,8.1
5052,16.2,6.7,5.4
5053,10.1,4.1,3.1
5054,9.8,4,3
5055,9.5,3.9,2.9
5056,9.8,4.1,3.1
5057,18.7,8.1,6.5
5058,21.5,9.3,7.6
5059,24.7,10.7,8.8
5060,16.1,7.1,5.7
5061,7.6,3.6,2.6
5062,8.2,3.9,2.8
5063,8.2,3.9,2.9
5064,7.6,3.7,2.6
5065,11.4,5.2,4
5066,8.8,4.2,3
5067,4.9,2.6,1.6
5068,9.9,4.6,3.4
5069,5.6,2.8,1.8
5070,5.5,2.8,1.9
5071,6.9,3.2,2.4
5072,12.3,5.2,4.1
5073,27.1,11.2,9.4
5074,18.6,7.7,6.3
5075,13.6,5.6,4.4
5076,14.2,5.9,4.7
5077,17,7,5.7
5078,16.9,7,5.7
5079,20.1,8.4,6.8
5080,17.2,7.3,5.9
5081,13.4,5.9,4.6
5082,15.3,6.8,5.4
5083,25.8,11.1,9.2
5084,14,6.3,4.9
5085,10.4,4.7,3.6
5086,7,3.4,2.4
5087,10.3,4.8,3.6
5088,12,5.5,4.2
5089,6.7,3.2,2.2
5090,9.2,4.3,3.2
5091,5.3,2.7,1.7
5092,5.3,2.7,1.7
5093,5.2,2.7,1.7
5094,6.6,3.3,2.3
5095,14.9,6.6,5.3
5096,13.4,5.7,4.6
5097,18.9,7.9,6.5
5098,18.9,7.8,6.4
5099,17.1,7.1,5.7
5100,14.6,6.1,4.8
5101,13.6,5.6,4.5
5102,12.9,5.3,4.2
5103,13,5.4,4.3
5104,16.4,6.9,5.6
5105,13,5.7,4.4
5106,18.6,8.1,6.6
5107,28.2,12.2,10.1
5108,19.8,8.7,7
5109,13.3,6,4.6
5110,9.9,4.6,3.4
5111,6.6,3.2,2.3
5112,9.7,4.6,3.4
5113,10.9,5.1,3.8
5114,13.4,6.1,4.7
5115,7.2,3.5,2.5
5116,4.8,2.6,1.6
5117,4.8,2.6,1.6
5118,7.6,3.7,2.7
5119,9.2,4.2,3.3
5120,11.9,5.1,4.1
5121,23.7,9.9,8.2
5122,28.6,11.9,9.9
5123,13.5,5.6,4.5
5124,8.8,3.7,2.8
5125,8.9,3.8,2.8
5126,8.9,3.7,2.8
5127,8.5,3.6,2.7
5128,7.8,3.4,2.5
5129,11.8,5.2,4
5130,16.1,7.1,5.7
5131,19,8.3,6.7
5132,6.7,3.2,2.3
5133,5.8,2.9,1.9
5134,5.8,2.9,2
5135,9.5,4.4,3.3
5136,5,2.6,1.7
5137,4.9,2.6,1.6
5138,4.7,2.5,1.6
5139,4.6,2.5,1.5
5140,4.7,2.5,1.6
5141,4.7,2.5,1.6
5142,4.7,2.5,1.7
5143,5,2.7,1.9
5144,5.6,2.8,2
5145,5.8,2.9,2
5146,11.1,5,3.9
5147,20.9,9.1,7.4
5148,16.2,7.1,5.7
5149,6.8,3.2,2.3
5150,6.1,2.9,2
5151,6,2.9,2
5152,9.9,4.5,3.4
5153,7.1,3.4,2.3
5154,13.2,5.9,4.6
5155,9.3,4.3,3.3
5156,6.6,3.2,2.3
5157,12.9,5.8,4.5
5158,19,8.3,6.7
5159,15.7,6.9,5.5
5160,11.5,5.3,4
5161,9.4,4.4,3.2
5162,5.3,2.7,1.8
5163,4.9,2.6,1.6
5164,9.5,4.5,3.3
5165,5.3,2.7,1.8
5166,4.7,2.5,1.6
5167,6.3,3.2,2.2
5168,5,2.6,1.7
5169,5.3,2.7,1.9
5170,5.5,2.8,1.9
5171,5.5,2.8,1.9
5172,13.6,6.2,4.8
5173,22.1,9.7,7.9
5174,28,12.1,10
5175,17.6,7.8,6.3
5176,11.9,5.5,4.2
5177,8.4,4,2.9
5178,10.6,4.9,3.8
5179,12.6,5.7,4.4
5180,16.4,7.3,5.8
5181,13.9,6.3,4.9
5182,5.4,2.7,1.8
5183,5.6,2.8,1.9
5184,5.1,2.6,1.7
5185,9.7,4.6,3.4
5186,10,4.7,3.5
5187,5.1,2.7,1.7
5188,4.7,2.5,1.6
5189,4.8,2.5,1.6
5190,8.6,4.1,3
5191,15.3,6.7,5.3
5192,17.8,7.5,6.1
5193,29.6,12.3,10.4
5194,24.5,10.2,8.5
5195,18.5,7.7,6.3
5196,14.7,6.1,4.9
5197,17.3,7.2,5.8
5198,12.8,5.3,4.2
5199,11.7,4.9,3.8
5200,8.1,3.5,2.5
5201,15.6,6.8,5.4
5202,20.8,9.1,7.4
5203,20.8,9.1,7.4
5204,14.9,6.7,5.3
5205,11.6,5.3,4.1
5206,14.8,6.6,5.2
5207,10.4,4.8,3.7
5208,8.5,4.1,3
5209,4.8,2.5,1.6
5210,4.7,2.5,1.6
5211,4.7,2.5,1.6
5212,4.8,2.5,1.6
5213,4.8,2.5,1.6
5214,4.9,2.6,1.7
5215,11,5,4
5216,22.7,9.6,8
5217,16.8,7,5.7
5218,14,5.8,4.6
5219,16.8,7,5.6
5220,15.9,6.7,5.3
5221,14.6,6.1,4.8
5222,9.1,3.8,2.8
5223,17.1,7.2,5.8
5224,14.6,6.2,4.9
5225,15.4,6.7,5.3
5226,10.8,4.9,3.8
5227,21.3,9.3,7.6
5228,23.3,10.1,8.3
5229,20.6,9,7.3
5230,6.8,3.3,2.3
5231,19.7,8.7,7
5232,18.5,8.3,6.6
5233,8.7,4.2,3
5234,4.6,2.5,1.5
5235,4.5,2.5,1.5
5236,4.6,2.5,1.5
5237,4.7,2.5,1.6
5238,5,2.6,1.8
5239,7.6,3.6,2.7
5240,13.3,5.7,4.5
5241,16.4,6.9,5.5
5242,13,5.4,4.3
5243,16.8,7,5.6
5244,16.5,6.9,5.5
5245,18.4,7.6,6.2
5246,9.1,3.8,2.8
5247,8.8,3.7,2.8
5248,8,3.5,2.5
5249,14.2,6.2,4.9
5250,18.7,8.1,6.6
5251,16.4,7.2,5.8
5252,9.8,4.4,3.3
5253,11.3,5.1,3.9
5254,6.3,3.1,2.1
5255,6.8,3.3,2.3
5256,5.7,2.9,1.9
5257,5.6,2.8,1.8
5258,5.5,2.8,1.8
5259,5.4,2.7,1.8
5260,5.5,2.7,1.8
5261,5.4,2.7,1.8
5262,5.6,2.8,1.9
5263,6.7,3.2,2.4
5264,8.4,3.6,2.8
5265,11.5,4.8,3.7
5266,15.5,6.5,5.2
5267,16.5,6.8,5.5
5268,19,7.9,6.5
5269,15.7,6.5,5.2
5270,13.4,5.6,4.4
5271,14,5.9,4.6
5272,15.6,6.6,5.3
5273,15.2,6.6,5.2
5274,13.2,5.9,4.6
5275,30.6,13.1,11
5276,12.5,5.6,4.4
5277,18.7,8.2,6.6
5278,28.1,12.1,10
5279,19.7,8.7,7
5280,13.7,6.2,4.8
5281,9.8,4.6,3.4
5282,6.3,3.1,2.1
5283,5.1,2.6,1.7
5284,5.1,2.7,1.7
5285,5.2,2.7,1.7
5286,5.7,2.8,2
5287,6.9,3.2,2.4
5288,10.8,4.6,3.6
5289,11.6,4.9,3.8
5290,9.1,3.8,2.9
5291,9.3,3.9,2.9
5292,9,3.8,2.8
5293,20.5,8.5,7
5294,17.4,7.2,5.8
5295,14.8,6.2,4.9
5296,14.2,6.1,4.8
5297,20.9,9,7.3
5298,28.3,12.2,10.1
5299,22.5,9.7,8
5300,15.7,6.9,5.5
5301,14.3,6.4,5
5302,13.4,6,4.7
5303,10,4.6,3.5
5304,8.8,4.2,3
5305,5.5,2.8,1.8
5306,5,2.6,1.7
5307,5,2.6,1.6
5308,5,2.6,1.6
5309,5,2.6,1.7
5310,4.9,2.6,1.7
5311,5.1,2.7,1.9
5312,5.5,2.8,1.9
5313,5.8,2.9,2
5314,11.2,5.1,3.9
5315,13.4,6,4.7
5316,11.4,5.2,4
5317,7.4,3.5,2.5
5318,5.8,2.9,1.9
5319,11.1,5.1,3.9
5320,10.4,4.8,3.6
5321,25.5,11,9
5322,21,9.2,7.5
5323,12.3,5.6,4.3
5324,20.8,9.1,7.4
5325,29.4,12.7,10.5
5326,25,10.9,8.9
5327,15.8,7,5.6
5328,6.3,3.2,2.2
5329,4.9,2.6,1.7
5330,4.7,2.5,1.6
5331,4.6,2.5,1.5
5332,4.7,2.5,1.5
5333,4.9,2.6,1.6
5334,4.8,2.6,1.7
5335,4.9,2.6,1.7
5336,5.2,2.7,1.8
5337,7.9,3.8,2.8
5338,11.7,5.3,4.2
5339,14.4,6.4,5.1
5340,10.1,4.6,3.5
5341,11.2,5.1,4
5342,13,5.9,4.6
5343,18.8,8.3,6.7
5344,12.7,5.8,4.5
5345,21.4,9.4,7.7
5346,16.5,7.3,5.9
5347,15.3,6.9,5.4
5348,7.7,3.7,2.7
5349,15.5,6.9,5.5
5350,8,3.8,2.8
5351,5.3,2.7,1.8
5352,9.7,4.6,3.4
5353,7.5,3.7,2.6
5354,9.5,4.5,3.3
5355,9.4,4.5,3.3
5356,6.1,3.1,2.1
5357,4.8,2.5,1.6
5358,5.1,2.6,1.7
5359,11.3,5,3.9
5360,19.3,8.1,6.6
5361,23.3,9.7,8
5362,15.2,6.3,5.1
5363,14.8,6.1,4.9
5364,12.4,5.1,4.1
5365,16.3,6.7,5.5
5366,16.4,6.7,5.5
5367,19.6,8.1,6.6
5368,23,9.6,7.9
5369,20.3,8.7,7.1
5370,30.1,12.9,10.7
5371,39.3,16.7,14.1
5372,26.8,11.5,9.5
5373,21.8,9.4,7.7
5374,7.8,3.7,2.7
5375,5.6,2.8,1.9
5376,5.2,2.7,1.7
5377,8.7,4.1,3
5378,8.9,4.2,3
5379,5,2.6,1.7
5380,5.1,2.6,1.7
5381,5.1,2.6,1.7
5382,5.4,2.8,1.9
5383,10.5,4.7,3.7
5384,11.7,4.9,3.9
5385,9.8,4,3.1
5386,11.4,4.6,3.7
5387,19.2,7.8,6.5
5388,19.6,8.1,6.7
5389,27.8,11.4,9.7
5390,16.5,6.7,5.6
5391,10,4.1,3.2
5392,16.2,6.8,5.5
5393,16.8,7.3,5.8
5394,24.3,10.5,8.6
5395,28.8,12.4,10.3
5396,27,11.6,9.6
5397,23.6,10.2,8.3
5398,16.1,7.1,5.7
5399,9.4,4.4,3.3
5400,6.3,3.2,2.2
5401,9.8,4.6,3.4
5402,9.7,4.6,3.3
5403,6.3,3.2,2.1
5404,4.9,2.6,1.6
5405,4.9,2.6,1.6
5406,5.2,2.7,1.8
5407,6.7,3.2,2.4
5408,12.2,5.2,4.1
5409,10.1,4.2,3.2
5410,12.2,5,4
5411,14,5.7,4.6
5412,11.2,4.6,3.6
5413,11.4,4.7,3.7
5414,9.8,4,3.1
5415,11.8,4.9,3.8
5416,12.3,5.2,4.1
5417,24.1,10.3,8.4
5418,34.6,14.7,12.4
5419,23.1,10,8.2
5420,29.5,12.6,10.5
5421,17.8,7.7,6.2
5422,19.1,8.4,6.8
5423,16.6,7.4,5.9
5424,9.8,4.6,3.4
5425,9.8,4.6,3.4
5426,8.5,4.1,2.9
5427,5,2.6,1.7
5428,5.1,2.7,1.7
5429,5.2,2.7,1.7
5430,5.4,2.8,1.9
5431,7,3.2,2.4
5432,17.7,7.4,6.1
5433,21.1,8.7,7.2
5434,23.3,9.6,8
5435,19.1,7.8,6.4
5436,12.4,5.1,4.1
5437,21.3,8.8,7.3
5438,24.3,10,8.3
5439,18.6,7.7,6.3
5440,16.1,6.8,5.4
5441,20,8.6,7
5442,23.8,10.3,8.5
5443,16,7,5.6
5444,14.5,6.3,5
5445,15.2,6.6,5.2
5446,15.8,6.9,5.5
5447,12.8,5.8,4.5
5448,19.7,8.7,7
5449,16.3,7.2,5.7
5450,5.6,2.8,1.8
5451,5.2,2.7,1.7
5452,5.2,2.7,1.7
5453,5.3,2.7,1.7
5454,5.7,2.9,2
5455,7.1,3.3,2.5
5456,12.9,5.4,4.3
5457,20.2,8.4,6.9
5458,10.4,4.2,3.3
5459,10.5,4.3,3.3
5460,13.4,5.5,4.3
5461,16.6,6.8,5.5
5462,14.9,6.1,4.9
5463,15.4,6.4,5.1
5464,16.9,7.1,5.7
5465,13,5.7,4.4
5466,25.7,11.1,9.2
5467,32.9,14.1,11.8
5468,29.8,12.8,10.7
5469,13,5.8,4.5
5470,8.2,3.9,2.8
5471,9.1,4.3,3.2
5472,6.7,3.3,2.3
5473,5.2,2.7,1.7
5474,9.8,4.6,3.4
5475,8.9,4.2,3
5476,5,2.6,1.7
5477,5,2.6,1.7
5478,4.9,2.6,1.8
5479,5.1,2.7,1.9
5480,6.7,3.3,2.4
5481,11.1,5,3.9
5482,11.5,5.2,4
5483,6.2,3,2.1
5484,8.8,4.1,3
5485,11.5,5.2,4
5486,7.4,3.5,2.5
5487,6.1,3,2
5488,9.4,4.4,3.3
5489,14.9,6.7,5.2
5490,21.6,9.4,7.7
5491,24,10.4,8.6
5492,13.9,6.2,4.9
5493,10.6,4.8,3.7
5494,14,6.3,4.9
5495,13.2,6,4.7
5496,9.9,4.6,3.5
5497,7.6,3.7,2.6
5498,5,2.6,1.7
5499,4.9,2.6,1.6
5500,4.9,2.6,1.6
5501,4.9,2.6,1.6
5502,4.7,2.5,1.6
5503,4.7,2.6,1.7
5504,5,2.6,1.7
5505,6.9,3.4,2.5
5506,5.6,2.8,2
5507,5.7,2.9,2
5508,14,6.3,5
5509,16.2,7.2,5.8
5510,8.8,4.2,3.1
5511,5.3,2.7,1.8
5512,5.4,2.7,1.8
5513,5.4,2.7,1.8
5514,19.6,8.6,7
5515,20.4,9,7.3
5516,18.5,8.2,6.6
5517,15.5,6.9,5.5
5518,15.6,7,5.5
5519,14,6.3,5
5520,8,3.9,2.8
5521,7.3,3.6,2.5
5522,7.5,3.7,2.6
5523,4.8,2.5,1.6
5524,4.9,2.6,1.6
5525,5,2.6,1.7
5526,5.3,2.7,1.7
5527,8.1,3.7,2.7
5528,17.7,7.3,5.9
5529,20.3,8.3,6.9
5530,15.3,6.2,5.1
5531,11.1,4.4,3.5
5532,17.8,7.3,6
5533,18.2,7.4,6.1
5534,11.1,4.4,3.5
5535,10.6,4.2,3.3
5536,13,5.4,4.2
5537,8.9,3.9,2.9
5538,17.8,7.7,6.2
5539,27.4,11.7,9.7
5540,20.8,9,7.3
5541,16.1,7,5.6
5542,14.6,6.4,5.1
5543,9.4,4.4,3.3
5544,10.3,4.7,3.6
5545,9.2,4.3,3.1
5546,5.4,2.7,1.7
5547,5.5,2.8,1.8
5548,5.5,2.8,1.8
5549,5.7,2.8,1.9
5550,6.1,3,2.1
5551,16.5,7.1,5.8
5552,25.2,10.4,8.7
5553,24.8,10.1,8.4
5554,13.2,5.2,4.2
5555,12.2,4.7,3.8
5556,11.7,4.6,3.7
5557,12.1,4.7,3.8
5558,14.6,5.7,4.7
5559,16.5,6.5,5.4
5560,21.1,8.7,7.1
5561,34.7,14.6,12.2
5562,32.3,13.7,11.5
5563,22.3,9.6,7.9
5564,13.3,5.8,4.5
5565,12.1,5.3,4.1
5566,17,7.4,5.9
5567,16,7.1,5.6
5568,8.2,3.9,2.8
5569,9.1,4.3,3.1
5570,5.1,2.6,1.7
5571,5.1,2.6,1.7
5572,5,2.6,1.7
5573,5,2.6,1.7
5574,6.6,3.3,2.3
5575,12.4,5.5,4.4
5576,20.7,8.6,7.1
5577,21.3,8.7,7.2
5578,29.1,11.9,10
5579,20.5,8.3,6.9
5580,12.1,4.9,3.9
5581,18.5,7.5,6.2
5582,11.7,4.6,3.7
5583,16.5,6.7,5.4
5584,16.2,6.7,5.4
5585,24.9,10.6,8.7
5586,31.3,13.4,11.2
5587,28.8,12.4,10.3
5588,25.2,10.8,8.9
5589,21.6,9.3,7.6
5590,10.1,4.6,3.5
5591,5.4,2.7,1.8
5592,5,2.6,1.7
5593,5,2.6,1.6
5594,5,2.6,1.6
5595,4.9,2.6,1.6
5596,4.9,2.6,1.6
5597,5,2.6,1.7
5598,5.5,2.8,1.9
5599,21.6,9.3,7.7
5600,20.6,8.5,7.1
5601,35.1,14.4,12.2
5602,15.4,6.2,5
5603,11.2,4.4,3.5
5604,10.5,4.2,3.3
5605,10.9,4.3,3.4
5606,11,4.4,3.4
5607,14.2,5.7,4.6
5608,14.2,5.9,4.7
5609,21.7,9.3,7.6
5610,27.9,11.9,9.9
5611,22.4,9.7,7.9
5612,11,4.8,3.7
5613,16.5,7,5.6
5614,20.4,8.8,7.2
5615,7.8,3.7,2.7
5616,10.5,4.8,3.6
5617,14.8,6.6,5.2
5618,13.6,6.2,4.8
5619,14.5,6.5,5.1
5620,14.5,6.5,5.1
5621,13.4,6,4.7
5622,10.6,4.9,3.7
5623,21.9,9.4,7.8
5624,15.3,6.3,5.1
5625,14.9,6,4.9
5626,11.2,4.4,3.5
5627,11.3,4.4,3.5
5628,10.7,4.3,3.3
5629,20.8,8.4,6.9
5630,19.1,7.7,6.3
5631,15.2,6.2,5
5632,14.3,6,4.8
5633,21.1,9,7.3
5634,16.3,7.1,5.7
5635,13,5.8,4.5
5636,11.3,5,3.9
5637,10.4,4.7,3.5
5638,7.2,3.4,2.5
5639,8.2,3.9,2.8
5640,5.1,2.6,1.7
5641,4.9,2.6,1.6
5642,4.8,2.5,1.6
5643,4.7,2.5,1.6
5644,4.7,2.5,1.6
5645,4.7,2.5,1.6
5646,4.7,2.5,1.7
5647,5,2.7,1.9
5648,10.2,4.7,3.6
5649,15.4,6.8,5.4
5650,11.5,5.2,4
5651,9.3,4.3,3.2
5652,12.3,5.5,4.3
5653,17.4,7.6,6.1
5654,16.1,7.1,5.7
5655,13.3,5.9,4.6
5656,11.6,5.3,4
5657,12.6,5.7,4.4
5658,21.6,9.4,7.7
5659,7.6,3.6,2.6
5660,5.9,2.9,2
5661,5.9,2.9,2
5662,8.1,3.8,2.8
5663,9.3,4.4,3.3
5664,11.5,5.3,4.1
5665,12.5,5.7,4.4
5666,9.8,4.6,3.4
5667,5.4,2.8,1.8
5668,4.9,2.6,1.6
5669,4.9,2.6,1.6
5670,4.7,2.5,1.6
5671,4.6,2.5,1.6
5672,4.7,2.5,1.6
5673,5.2,2.7,1.9
5674,7,3.4,2.5
5675,7.9,3.8,2.8
5676,7.1,3.4,2.4
5677,9.1,4.2,3.1
5678,14.1,6.3,5
5679,14,6.3,4.9
5680,12,5.5,4.2
5681,7.1,3.4,2.4
5682,5.5,2.8,1.9
5683,14,6.3,4.9
5684,16,7.1,5.6
5685,7.7,3.6,2.6
5686,5.8,2.8,1.9
5687,7.8,3.7,2.7
5688,10,4.7,3.5
5689,10,4.6,3.5
5690,6.5,3.2,2.2
5691,5.1,2.6,1.7
5692,5.2,2.7,1.7
5693,5.3,2.7,1.7
5694,5.7,2.8,1.8
5695,13.4,5.8,4.6
5696,20.3,8.3,6.8
5697,24,9.7,8.1
5698,15.6,6.2,5.1
5699,19.4,7.8,6.4
5700,12.1,4.8,3.8
5701,16.7,6.7,5.4
5702,11.3,4.4,3.5
5703,12.1,4.8,3.8
5704,19.3,8,6.5
5705,31.2,13.2,11
5706,23,9.9,8.1
5707,25,10.7,8.9
5708,15.8,6.9,5.5
5709,19.2,8.3,6.7
5710,28.4,12.2,10.1
5711,17,7.5,6
5712,11.6,5.3,4.1
5713,6.8,3.3,2.3
5714,5.2,2.7,1.7
5715,5.3,2.7,1.7
5716,5.4,2.7,1.8
5717,5.5,2.8,1.8
5718,6,2.9,2.1
5719,9.1,4,3.1
5720,16.5,6.7,5.5
5721,24.9,10,8.4
5722,21.9,8.7,7.3
5723,16.2,6.3,5.2
5724,14.5,5.7,4.6
5725,15.3,6,4.8
5726,17.5,6.9,5.6
5727,17.3,6.8,5.6
5728,18.6,7.6,6.2
5729,19.6,8.3,6.7
5730,31.9,13.6,11.4
5731,26.7,11.5,9.5
5732,19.2,8.2,6.7
5733,16.1,6.9,5.5
5734,14.9,6.5,5.2
5735,11.5,5.2,4
5736,15.4,6.9,5.4
5737,6.5,3.2,2.2
5738,4.9,2.6,1.6
5739,4.8,2.5,1.6
5740,4.8,2.6,1.6
5741,5,2.6,1.6
5742,5.6,2.8,1.9
5743,7.7,3.4,2.6
5744,17.7,7.3,6
5745,25.1,10.2,8.5
5746,21.1,8.5,7
5747,21.7,8.7,7.2
5748,18.2,7.3,6
5749,23.5,9.5,7.9
5750,12.9,5.1,4
5751,15.8,6.3,5.1
5752,11,4.5,3.5
5753,19.1,8.2,6.6
5754,28.6,12.3,10.2
5755,30.7,13.2,11
5756,20.5,8.8,7.2
5757,21.3,9.1,7.5
5758,20.3,8.8,7.2
5759,13.7,6.2,4.9
5760,5.5,2.8,1.8
5761,5,2.6,1.6
5762,4.9,2.6,1.6
5763,4.9,2.6,1.6
5764,4.9,2.6,1.6
5765,5,2.6,1.7
5766,5.6,2.8,1.9
5767,7.7,3.4,2.6
5768,10.2,4.1,3.2
5769,22.3,9,7.5
5770,20.5,8.3,6.8
5771,17.8,7.1,5.8
5772,18.7,7.6,6.2
5773,19.1,7.7,6.3
5774,15.4,6.1,4.9
5775,12.3,4.9,3.8
5776,14.5,6,4.8
5777,16.8,7.2,5.8
5778,18.9,8.2,6.6
5779,23,9.9,8.1
5780,15.2,6.5,5.2
5781,11.5,5,3.8
5782,21.5,9.3,7.6
5783,15.2,6.8,5.4
5784,15.3,6.8,5.4
5785,15.2,6.8,5.3
5786,13,5.9,4.5
5787,5.3,2.7,1.7
5788,5,2.6,1.6
5789,5.3,2.7,1.7
5790,5.9,2.9,2
5791,7.9,3.5,2.7
5792,15,6.1,5
5793,20.1,8.1,6.7
5794,21.8,8.8,7.3
5795,18.1,7.2,5.9
5796,20.6,8.3,6.9
5797,20.9,8.4,7
5798,12.1,4.8,3.8
5799,11,4.4,3.4
5800,20.9,8.7,7.1
5801,17.9,7.7,6.2
5802,28.8,12.3,10.2
5803,15,6.6,5.2
5804,23.5,10.1,8.3
5805,17.2,7.4,6
5806,14.8,6.6,5.2
5807,11.1,5.1,3.9
5808,18.3,8.1,6.5
5809,17.3,7.7,6.1
5810,17.1,7.6,6
5811,9.7,4.6,3.4
5812,9.6,4.5,3.3
5813,7.3,3.5,2.5
5814,5,2.6,1.8
5815,5.3,2.7,2
5816,8.3,3.9,2.9
5817,8,3.7,2.7
5818,7.1,3.3,2.3
5819,8.2,3.7,2.7
5820,7.5,3.5,2.5
5821,12,5.4,4.2
5822,13.2,5.9,4.6
5823,11.4,5.2,3.9
5824,15.3,6.8,5.4
5825,20.4,8.9,7.2
5826,14,6.3,5
5827,8.1,3.9,2.8
5828,7.8,3.7,2.7
5829,8.1,3.9,2.8
5830,9.1,4.3,3.2
5831,6.6,3.3,2.3
5832,4.8,2.6,1.6
5833,7.1,3.5,2.5
5834,9.5,4.5,3.3
5835,8.6,4.1,3
5836,4.8,2.6,1.6
5837,4.8,2.6,1.6
5838,4.8,2.6,1.6
5839,4.7,2.5,1.6
5840,4.7,2.5,1.6
5841,5.1,2.7,1.9
5842,11.7,5.4,4.2
5843,8.1,3.9,2.9
5844,8.6,4.1,3
5845,13.8,6.2,4.9
5846,23.6,10.3,8.4
5847,16.8,7.5,5.9
5848,19.5,8.6,6.9
5849,14.4,6.5,5.1
5850,15,6.8,5.4
5851,7.7,3.7,2.7
5852,14.7,6.6,5.2
5853,15.4,6.8,5.4
5854,15.8,7,5.6
5855,13.6,6.2,4.8
5856,5.7,2.9,1.9
5857,6.6,3.2,2.2
5858,5.6,2.8,1.9
5859,5.2,2.7,1.7
5860,5.2,2.7,1.7
5861,5.4,2.7,1.8
5862,5.8,2.8,1.9
