Time_Index,ng,electricity
6547,25.4,109.09
6548,25.4,79.64
6549,25.4,65
6550,25.4,37.36
6551,25.4,18.57
6552,25.4,10.82
6553,25.4,8.08
6554,25.4,5.23
6555,25.4,5.8
6556,25.4,17.32
6557,25.4,46.4
6558,25.4,83.58
6559,25.4,88.91
6560,25.4,63.27
6561,25.4,39.09
6562,25.4,18.4
6563,25.4,9.28
6564,25.4,2.06
6565,25.4,15
6566,25.4,26
6567,25.4,59
6568,25.4,88
6569,25.4,79.9
6570,25.4,66.56
6571,25.4,50
6572,25.4,25.74
6573,25.4,20.86
6574,25.4,9.84
6575,25.4,3.21
6576,25.4,0.07
6577,25.4,0.05
6578,25.4,0.02
6579,25.4,0.09
6580,25.4,5.9
6581,25.4,62.8
6582,25.4,104.42
6583,25.4,114.92
6584,25.4,100.32
6585,25.4,76.41
6586,25.4,68.69
6587,25.4,58.8
6588,25.4,55.6
6589,25.4,56.45
6590,25.4,61.63
6591,25.4,93.33
6592,25.4,105.42
6593,25.4,130.6
6594,25.4,139.25
6595,25.4,119.37
6596,25.4,92.57
6597,25.4,91.45
6598,25.4,76.24
6599,25.4,85.38
6600,25.4,88
6601,25.4,85.6
6602,25.4,81
6603,25.4,78.38
6604,25.4,80.8
6605,25.4,97.65
6606,25.4,119.9
6607,25.4,133.72
6608,25.4,116.23
6609,25.4,97
6610,25.4,95.4
6611,25.4,88
6612,25.4,80.57
6613,25.4,79
6614,25.4,81.43
6615,25.4,81.58
6616,25.4,99.09
6617,25.4,117.01
6618,25.4,130.07
6619,25.4,114.37
6620,25.4,96.41
6621,25.4,93.42
6622,25.4,85
6623,25.4,66
6624,25.4,63.8
6625,25.4,79.9
6626,25.4,80
6627,25.4,80.1
6628,25.4,86
6629,25.4,88.67
6630,25.4,125.9
6631,25.4,143.48
6632,25.4,107.68
6633,25.4,70.1
6634,25.4,62.22
6635,25.4,47.01
6636,25.4,34.99
6637,25.4,38.34
6638,25.4,47.13
6639,25.4,70.27
6640,25.4,99.9
6641,25.4,121.46
6642,25.4,140
6643,25.4,123.6
6644,25.4,101
6645,25.4,97.62
6646,25.4,90
6647,25.4,75.1
6648,25.4,72.52
6649,25.4,76.6
6650,25.4,79.9
6651,25.4,72.33
6652,25.4,77.1
6653,25.4,103
6654,25.4,127.08
6655,25.4,141.42
6656,25.4,116.43
6657,25.4,100.15
6658,25.4,83.98
6659,25.4,74.13
6660,25.4,71.44
6661,25.4,72.44
6662,25.4,74.98
6663,25.4,85.67
6664,25.4,104.42
6665,25.4,129.18
6666,25.4,148
6667,25.4,123.7
6668,25.4,99.9
6669,25.4,99.9
6670,25.4,90
6671,25.4,93.1
6672,25.4,84.64
6673,25.4,81.4
6674,25.4,75.54
6675,25.4,75.72
6676,25.4,79.82
6677,25.4,86.2
6678,25.4,100.4
6679,25.4,110.62
6680,25.4,101.73
6681,25.4,80.08
6682,25.4,60
6683,25.4,42.21
6684,25.4,36
6685,25.4,26
6686,25.4,56.11
6687,25.4,72.55
6688,25.4,92.55
6689,25.4,138.07
6690,25.4,137.97
6691,25.4,106.35
6692,25.4,94.57
6693,25.4,84.29
6694,25.4,67
6695,25.4,65.12
6696,25.4,60.65
6697,25.4,59.1
6698,25.4,58.13
6699,25.4,56.93
6700,25.4,58.13
6701,25.4,57.93
6702,25.4,66.35
6703,25.4,70.1
6704,25.4,59.9
6705,25.4,35
6706,25.4,16.68
6707,25.4,5.25
6708,25.4,-0.01
6709,25.4,-0.01
6710,25.4,0.2
6711,25.4,53.1
6712,25.4,82.78
6713,25.4,106.3
6714,25.4,106.3
6715,25.4,97.6
6716,25.4,76.3
6717,25.4,64.9
6718,25.4,51.71
6719,25.4,34.58
6720,25.4,35.34
6721,25.4,33.25
6722,25.4,29.96
6723,25.4,33.56
6724,25.4,43
6725,25.4,64.08
6726,25.4,102
6727,25.4,108.32
6728,25.4,91.83
6729,25.4,66.05
6730,25.4,60.2
6731,25.4,45.88
6732,25.4,43.29
6733,25.4,55
6734,25.4,61.45
6735,25.4,88.79
6736,25.4,112.4
6737,25.4,227.65
6738,25.4,217.36
6739,25.4,127.43
6740,25.4,99.91
6741,25.4,94.33
6742,25.4,79.12
6743,25.4,68.72
6744,25.4,62
6745,25.4,58.23
6746,25.4,52.85
6747,25.4,52.57
6748,25.4,61.4
6749,25.4,85.49
6750,25.4,106.61
6751,25.4,110
6752,25.4,89.1
6753,25.4,80.33
6754,25.4,73.42
6755,25.4,66.51
6756,25.4,70.97
6757,25.4,75.79
6758,25.4,77.53
6759,25.4,85.92
6760,25.4,114
6761,25.4,144
6762,25.4,158.27
6763,25.4,109.23
6764,25.4,94.9
6765,25.4,81.86
6766,25.4,63.53
6767,25.4,56.36
6768,25.4,52.05
6769,25.4,49.21
6770,25.4,46.3
6771,25.4,48.85
6772,25.4,54.97
6773,25.4,77.87
6774,25.4,98.88
6775,25.4,101.09
6776,25.4,87
6777,25.4,66.14
6778,25.4,55.28
6779,25.4,55.99
6780,25.4,59
6781,25.4,68.48
6782,25.4,85.27
6783,25.4,95
6784,25.4,112
6785,25.4,128
6786,25.4,129.17
6787,25.4,117.4
6788,25.4,99.9
6789,25.4,97.94
6790,25.4,79.5
6791,25.4,70
6792,25.4,45.39
6793,25.4,39
6794,25.4,35.34
6795,25.4,26.3
6796,25.4,33.79
6797,25.4,56.14
6798,25.4,84.9
6799,25.4,80.46
6800,25.4,67.5
6801,25.4,52.01
6802,25.4,38.93
6803,25.4,21.89
6804,25.4,15.94
6805,25.4,20.01
6806,25.4,38.37
6807,25.4,58
6808,25.4,89.9
6809,25.4,109.9
6810,25.4,145.94
6811,25.4,120
6812,25.4,90.41
6813,25.4,95.26
6814,25.4,86.2
6815,25.4,83.9
6816,25.4,79.9
6817,25.4,79.19
6818,25.4,67.91
6819,25.4,69.14
6820,25.4,80.29
6821,25.4,99.95
6822,25.4,140.41
6823,25.4,155.49
6824,25.4,110.01
6825,25.4,90
6826,25.4,72.35
6827,25.4,61.65
6828,25.4,57.17
6829,25.4,59.56
6830,25.4,66.96
6831,25.4,85.35
6832,25.4,106.6
6833,25.4,158.35
6834,25.4,172.05
6835,25.4,120
6836,25.4,99.79
6837,25.4,100
6838,25.4,90
6839,25.4,91.21
6840,25.4,83.33
6841,25.4,80.54
6842,25.4,81.46
6843,25.4,77.81
6844,25.4,74.9
6845,25.4,71.63
6846,25.4,105.6
6847,25.4,122
6848,25.4,119.9
6849,25.4,125.81
6850,25.4,89.9
6851,25.4,67.59
6852,25.4,44.32
6853,25.4,23.34
6854,25.4,46.35
6855,25.4,69.47
6856,25.4,84.55
6857,25.4,82.77
6858,25.4,79.44
6859,25.4,60.58
6860,25.4,45.42
6861,25.4,34.87
6862,25.4,25.37
6863,25.4,0
6864,25.4,-0.01
6865,25.4,-0.07
6866,25.4,-0.37
6867,25.4,-0.51
6868,25.4,-0.09
6869,25.4,-0.01
6870,25.4,1.72
6871,25.4,17.96
6872,25.4,9.85
6873,25.4,0
6874,25.4,-10
6875,25.4,-10.06
6876,25.4,-10.04
6877,25.4,-3.01
6878,25.4,7.28
6879,25.4,30.14
6880,25.4,115
6881,25.4,118.74
6882,25.4,131.97
6883,25.4,108.07
6884,25.4,99.9
6885,25.4,94
6886,25.4,90
6887,25.4,104
6888,25.4,89.9
6889,25.4,98
6890,25.4,94
6891,25.4,72
6892,25.4,62.2
6893,25.4,98.74
6894,25.4,130.53
6895,25.4,153.12
6896,25.4,125.58
6897,25.4,103
6898,25.4,95.53
6899,25.4,91.56
6900,25.4,85
6901,25.4,74.16
6902,25.4,88.32
6903,25.4,105.79
6904,25.4,158.51
6905,25.4,250
6906,25.4,263.27
6907,25.4,158
6908,25.4,113.64
6909,25.4,99.66
6910,25.4,94.8
6911,25.4,90.4
6912,25.4,86.08
6913,25.4,88.76
6914,25.4,84.04
6915,25.4,79.94
6916,25.4,87
6917,25.4,109.9
6918,25.4,175.94
6919,25.4,171.13
6920,25.4,110.54
6921,25.4,92.74
6922,25.4,83.05
6923,25.4,78.47
6924,25.4,71.16
6925,25.4,70.03
6926,25.4,77.37
6927,25.4,86.33
6928,25.4,116.17
6929,25.4,132.18
6930,25.4,101.53
6931,25.4,76.9
6932,25.4,66.44
6933,25.4,59.24
6934,25.4,42.13
6935,25.4,25.54
6936,25.4,12.8
6937,25.4,5.3
6938,25.4,3.61
6939,25.4,2.86
6940,25.4,7.19
6941,25.4,41.36
6942,25.4,61.5
6943,25.4,80.1
6944,25.4,54.29
6945,25.4,26.68
6946,25.4,14.16
6947,25.4,4.09
6948,25.4,2.04
6949,25.4,4
6950,25.4,14.18
6951,25.4,52
6952,25.4,99.9
6953,25.4,106
6954,25.4,104
6955,25.4,78.74
6956,25.4,67
6957,25.4,35.14
6958,25.4,26.54
6959,25.4,17.04
6960,25.4,12.15
6961,25.4,10.48
6962,25.4,5.61
6963,25.4,10.01
6964,25.4,28.97
6965,25.4,69.22
6966,25.4,98.94
6967,25.4,101.8
6968,25.4,104.1
6969,25.4,101.91
6970,25.4,98
6971,25.4,96
6972,25.4,94.7
6973,25.4,92.6
6974,25.4,96.6
6975,25.4,96
6976,25.4,124.7
6977,25.4,181.32
6978,25.4,171
6979,25.4,117.5
6980,25.4,100
6981,25.4,97
6982,25.4,88.4
6983,25.4,87.27
6984,25.4,85.92
6985,25.4,89.71
6986,25.4,82.68
6987,25.4,86.97
6988,25.4,87.05
6989,25.4,100.58
6990,25.4,146.66
6991,25.4,157.67
6992,25.4,118.11
6993,25.4,103.45
6994,25.4,89.96
6995,25.4,90.33
6996,25.4,86.2
6997,25.4,90.53
6998,25.4,86.8
6999,25.4,103.29
7000,25.4,133.67
7001,25.4,181
7002,25.4,142.85
7003,25.4,103.25
7004,25.4,97.06
7005,25.4,97.13
7006,25.4,86.74
7007,25.4,91.09
7008,25.4,92.07
7009,25.4,87.88
7010,25.4,81.08
7011,25.4,84.65
7012,25.4,83.48
7013,25.4,83.21
7014,25.4,90.55
7015,25.4,98.7
7016,25.4,91.8
7017,25.4,78.59
7018,25.4,72.03
7019,25.4,66
7020,25.4,60.15
7021,25.4,61
7022,25.4,75.45
7023,25.4,96
7024,25.4,106.83
7025,25.4,133.13
7026,25.4,117
7027,25.4,95.45
7028,25.4,88.6
7029,25.4,83.41
7030,25.4,73.33
7031,25.4,54.04
7032,25.4,54.9
7033,25.4,54.58
7034,25.4,55.91
7035,25.4,59.59
7036,25.4,63.01
7037,25.4,59.95
7038,25.4,73.24
7039,25.4,65.8
7040,25.4,44.36
7041,25.4,6.37
7042,25.4,0.08
7043,25.4,0
7044,25.4,-0.98
7045,25.4,-2.01
7046,25.4,0
7047,25.4,5
7048,25.4,55.55
7049,25.4,60
7050,25.4,47.44
7051,25.4,35.09
7052,25.4,21.72
7053,25.4,12.66
7054,25.4,2.02
7055,25.4,-0.1
7056,25.4,-0.1
7057,25.4,-0.14
7058,25.4,-0.08
7059,25.4,0
7060,25.4,3.45
7061,25.4,61.96
7062,25.4,104.13
7063,25.4,120.35
7064,25.4,103.9
7065,25.4,91
7066,25.4,84.91
7067,25.4,80
7068,25.4,83.15
7069,25.4,83.19
7070,25.4,95.82
7071,25.4,116.57
7072,25.4,130.04
7073,25.4,212.15
7074,25.4,188.35
7075,25.4,128.18
7076,25.4,100.56
7077,25.4,97.79
7078,25.4,92.97
7079,25.4,89.42
7080,25.4,87.04
7081,25.4,84.33
7082,25.4,83.6
7083,25.4,83.02
7084,25.4,86
7085,25.4,98.14
7086,25.4,150
7087,25.4,163.01
7088,25.4,113.37
7089,25.4,98.79
7090,25.4,88.53
7091,25.4,77.61
7092,25.4,70.88
7093,25.4,71.93
7094,25.4,81.8
7095,25.4,103.11
7096,25.4,107.45
7097,25.4,139.92
7098,25.4,158.32
7099,25.4,114.28
7100,25.4,99.59
7101,25.4,95.73
7102,25.4,88.35
7103,25.4,81.16
7104,25.4,83.78
7105,25.4,83.53
7106,25.4,85.81
7107,25.4,83.69
7108,25.4,90.64
7109,25.4,104.72
7110,25.4,137.49
7111,25.4,162.41
7112,25.4,127.69
7113,25.4,102.2
7114,25.4,91.24
7115,25.4,82.36
7116,25.4,77.07
7117,25.4,75.42
7118,25.4,84.2
7119,25.4,97.37
7120,25.4,139.97
7121,25.4,205.36
7122,25.4,176
7123,25.4,113.16
7124,25.4,101.22
7125,25.4,102.93
7126,25.4,93.16
7127,25.4,86.76
7128,25.4,80.11
7129,25.4,78.1
7130,25.4,75.67
7131,25.4,76.07
7132,25.4,80.17
7133,25.4,100.35
7134,25.4,141.86
7135,25.4,165.39
7136,25.4,114.77
7137,25.4,98.31
7138,25.4,89.03
7139,25.4,80
7140,25.4,75.08
7141,25.4,75.13
7142,25.4,87.27
7143,25.4,106.15
7144,25.4,123.58
7145,25.4,136.37
7146,25.4,116.04
7147,25.4,96.61
7148,25.4,93.29
7149,25.4,111.46
7150,25.4,83.61
7151,25.4,82.5
7152,25.4,82.07
7153,25.4,79.69
7154,25.4,82.6
7155,25.4,84.47
7156,25.4,94.59
7157,25.4,103.43
7158,25.4,120.03
7159,25.4,143.2
7160,25.4,118.74
7161,25.4,105.14
7162,25.4,90.71
7163,25.4,79.14
7164,25.4,76.17
7165,25.4,79.9
7166,25.4,94.2
7167,25.4,110.5
7168,25.4,145.48
7169,25.4,209.41
7170,25.4,176.36
7171,25.4,121.68
7172,25.4,113.69
7173,25.4,111.49
7174,25.4,104.22
7175,25.4,109.95
7176,25.4,104.5
7177,25.4,102.7
7178,25.4,102.5
7179,25.4,99.23
7180,25.4,100.3
7181,25.4,105.26
7182,25.4,118.29
7183,25.4,126
7184,25.4,121.96
7185,25.4,97
7186,25.4,78.19
7187,25.4,66.11
7188,25.4,62.23
7189,25.4,62.7
7190,25.4,75.78
7191,25.4,95.63
7192,25.4,124.98
7193,25.4,151.65
7194,25.4,118.94
7195,25.4,101
7196,25.4,106.4
7197,25.4,110.1
7198,25.4,85.38
7199,25.4,91.56
7200,25.4,84
7201,25.4,82.23
7202,25.4,80.43
7203,25.4,81.12
7204,25.4,77.08
7205,25.4,81.7
7206,25.4,91.3
7207,25.4,88.25
7208,25.4,84.68
7209,25.4,66.72
7210,25.4,54.72
7211,25.4,42.5
7212,25.4,39.99
7213,25.4,40
7214,25.4,63.38
7215,25.4,101.88
7216,25.4,117.8
7217,25.4,147.25
7218,25.4,150.71
7219,25.4,130.48
7220,25.4,118.1
7221,25.4,111.39
7222,25.4,109.96
7223,25.4,102.99
7224,25.4,93.67
7225,25.4,89.38
7226,25.4,84.14
7227,25.4,79.4
7228,25.4,79.89
7229,25.4,94.12
7230,25.4,94.3
7231,25.4,111.1
7232,25.4,111.28
7233,25.4,102.92
7234,25.4,94.42
7235,25.4,94.51
7236,25.4,91.09
7237,25.4,96.75
7238,25.4,108.27
7239,25.4,117.18
7240,25.4,116.65
7241,25.4,140
7242,25.4,149.99
7243,25.4,144.44
7244,25.4,120.1
7245,25.4,109.9
7246,25.4,108.58
7247,25.4,101.02
7248,25.4,97.69
7249,25.4,95.7
7250,25.4,94.08
7251,25.4,92.92
7252,25.4,94.62
7253,25.4,107.05
7254,25.4,120.32
7255,25.4,146.29
7256,25.4,144.7
7257,25.4,127.07
7258,25.4,118.7
7259,25.4,110.81
7260,25.4,104.09
7261,25.4,113.46
7262,25.4,129.24
7263,25.4,158.3
7264,25.4,192.07
7265,25.4,261.07
7266,25.4,247
7267,25.4,196.85
7268,25.4,136.39
7269,25.4,119.9
7270,25.4,113.74
7271,25.4,98.72
7272,25.4,97
7273,25.4,95.3
7274,25.4,93.06
7275,25.4,91.32
7276,25.4,92.76
7277,25.4,99.87
7278,25.4,117
7279,25.4,129.33
7280,25.4,132.05
7281,25.4,119.9
7282,25.4,108.93
7283,25.4,104.23
7284,25.4,98.34
7285,25.4,102.15
7286,25.4,105.78
7287,25.4,118.81
7288,25.4,149.79
7289,25.4,181
7290,25.4,185.51
7291,25.4,157.02
7292,25.4,129.76
7293,25.4,115.76
7294,25.4,111.16
7295,25.4,108.92
7296,25.4,101.68
7297,25.4,95.71
7298,25.4,93.75
7299,25.4,91.87
7300,25.4,94.45
7301,25.4,99.22
7302,25.4,116.68
7303,25.4,132.09
7304,25.4,131.76
7305,25.4,120.76
7306,25.4,103.48
7307,25.4,96.33
7308,25.4,88.91
7309,25.4,91.55
7310,25.4,97.48
7311,25.4,109.28
7312,25.4,121.89
7313,25.4,129.29
7314,25.4,138.7
7315,25.4,131.1
7316,25.4,110
7317,25.4,107
7318,25.4,107.4
7319,25.4,101.72
7320,25.4,127
7321,25.4,116
7322,25.4,99.93
7323,25.4,87.53
7324,25.4,75.94
7325,25.4,82.03
7326,25.4,89.4
7327,25.4,103
7328,25.4,109.1
7329,25.4,115
7330,25.4,104
7331,25.4,100
7332,25.4,91
7333,25.4,100
7334,25.4,110
7335,25.4,119.18
7336,25.4,128.75
7337,25.4,131.4
7338,25.4,135.49
7339,25.4,118.9
7340,25.4,113.68
7341,25.4,105
7342,25.4,102.41
7343,25.4,109.9
7344,25.4,95.85
7345,25.4,91.36
7346,25.4,88.77
7347,25.4,86
7348,25.4,86.85
7349,25.4,90.76
7350,25.4,96.5
7351,25.4,100.11
7352,25.4,101.16
7353,25.4,108.2
7354,25.4,90.78
7355,25.4,90.74
7356,25.4,87.01
7357,25.4,88.97
7358,25.4,100.97
7359,25.4,116.88
7360,25.4,131.2
7361,25.4,153.18
7362,25.4,144.32
7363,25.4,132.79
7364,25.4,119.58
7365,25.4,110.97
7366,25.4,106.28
7367,25.4,100.61
7368,25.4,101.19
7369,25.4,96.29
7370,25.4,88.58
7371,25.4,85.08
7372,25.4,86
7373,25.4,86.91
7374,25.4,94.9
7375,25.4,96.86
7376,25.4,87.25
7377,25.4,93.02
7378,25.4,68.43
7379,25.4,59.29
7380,25.4,52.63
7381,25.4,58.54
7382,25.4,80.92
7383,25.4,93.52
7384,25.4,111
7385,25.4,124.28
7386,25.4,125.15
7387,25.4,119.9
7388,25.4,110.84
7389,25.4,102.13
7390,25.4,100.68
7391,25.4,94.71
7392,25.4,92.04
7393,25.4,89.96
7394,25.4,90.07
7395,25.4,89.18
7396,25.4,90.19
7397,25.4,97.48
7398,25.4,122.24
7399,25.4,140
7400,25.4,137.13
7401,25.4,120.13
7402,25.4,99.56
7403,25.4,84.2
7404,25.4,83.1
7405,25.4,84.2
7406,25.4,94.92
7407,25.4,125.63
7408,25.4,174
7409,25.4,269.76
7410,25.4,231.51
7411,25.4,161.23
7412,25.4,123
7413,25.4,110.1
7414,25.4,105
7415,25.4,92.72
7416,25.4,83.63
7417,25.4,94
7418,25.4,90.68
7419,25.4,91.3
7420,25.4,94
7421,25.4,96.09
7422,25.4,106
7423,25.4,135.99
7424,25.4,136.21
7425,25.4,118.23
7426,25.4,105.87
7427,25.4,95.28
7428,25.4,94.92
7429,25.4,99.25
7430,25.4,107.98
7431,25.4,149.86
7432,25.4,303.24
7433,25.4,472.99
7434,25.4,431.02
7435,25.4,320.33
7436,25.4,169.7
7437,25.4,129.9
7438,25.4,117.77
7439,25.4,110.03
7440,25.4,100.5
7441,25.4,99.05
7442,25.4,95.4
7443,25.4,95.83
7444,25.4,98.83
7445,25.4,92.91
7446,25.4,121
7447,25.4,215.78
7448,25.4,194
7449,25.4,141.97
7450,25.4,130.92
7451,25.4,122.12
7452,25.4,121.47
7453,25.4,124.11
7454,25.4,136.88
7455,25.4,190.7
7456,25.4,315.69
7457,25.4,550
7458,25.4,545.85
7459,25.4,333.5
7460,25.4,175.62
7461,25.4,128.97
7462,25.4,113
7463,25.4,108.7
7464,25.4,108.14
7465,25.4,101.11
7466,25.4,98.44
7467,25.4,97.24
7468,25.4,98.46
7469,25.4,93.6
7470,25.4,99.5
7471,25.4,170.94
7472,25.4,161.71
7473,25.4,147.65
7474,25.4,141.32
7475,25.4,127.93
7476,25.4,122.08
7477,25.4,127.22
7478,25.4,128
7479,25.4,178.89
7480,25.4,242.92
7481,25.4,371.14
7482,25.4,277.74
7483,25.4,171.19
7484,25.4,130.07
7485,25.4,113.92
7486,25.4,111.67
7487,25.4,99.87
7488,25.4,98.94
7489,25.4,99.08
7490,25.4,96.62
7491,25.4,95.6
7492,25.4,96.13
7493,25.4,97.63
7494,25.4,103.4
7495,25.4,125.98
7496,25.4,132.69
7497,25.4,126.19
7498,25.4,117.34
7499,25.4,110.94
7500,25.4,105.59
7501,25.4,106.81
7502,25.4,112.18
7503,25.4,123.59
7504,25.4,129.11
7505,25.4,129.08
7506,25.4,133.09
7507,25.4,127.39
7508,25.4,115.89
7509,25.4,109.61
7510,25.4,113
7511,25.4,104.06
7512,25.4,105.1
7513,25.4,99.96
7514,25.4,98
7515,25.4,96.68
7516,25.4,98.41
7517,25.4,100.6
7518,25.4,104.31
7519,25.4,109.87
7520,25.4,114.1
7521,25.4,114.6
7522,25.4,109.97
7523,25.4,106.4
7524,25.4,106.88
7525,25.4,108
7526,25.4,110.18
7527,25.4,119.92
7528,25.4,133.3
7529,25.4,144.8
7530,25.4,145.96
7531,25.4,139.27
7532,25.4,128.32
7533,25.4,117.96
7534,25.4,114.53
7535,25.4,110.1
7536,25.4,104.99
7537,25.4,102.28
7538,25.4,101.29
7539,25.4,99.44
7540,25.4,99.19
7541,25.4,99.89
7542,25.4,99.55
7543,25.4,102.45
7544,25.4,104.28
7545,25.4,110.91
7546,25.4,112.17
7547,25.4,110.13
7548,25.4,110.92
7549,25.4,108.23
7550,25.4,110.93
7551,25.4,121.39
7552,25.4,130.77
7553,25.4,145.52
7554,25.4,144.2
7555,25.4,137.57
7556,25.4,125.31
7557,25.4,115.28
7558,25.4,111.1
7559,25.4,108.02
7560,25.4,109.55
7561,25.4,103.38
7562,25.4,99.91
7563,25.4,96
7564,25.4,95.01
7565,25.4,82
7566,25.4,91.7
7567,25.4,118.91
7568,25.4,130.55
7569,25.4,119.9
7570,25.4,108.28
7571,25.4,64.25
7572,25.4,87.97
7573,25.4,101
7574,25.4,109
7575,25.4,102.6
7576,25.4,116.2
7577,25.4,145.77
7578,25.4,144.1
7579,25.4,131.69
7580,25.4,120
7581,25.4,110.2
7582,25.4,107.86
7583,25.4,104.33
7584,25.4,101.2
7585,25.4,102
7586,25.4,95.2
7587,25.4,93.75
7588,25.4,93.16
7589,25.4,103.11
7590,25.4,89.2
7591,25.4,111.5
7592,25.4,180
7593,25.4,133.2
7594,25.4,158.99
7595,25.4,125.52
7596,25.4,124.91
7597,25.4,147.31
7598,25.4,160.72
7599,25.4,200
7600,25.4,245.74
7601,25.4,292.33
7602,25.4,216
7603,25.4,168.34
7604,25.4,146.67
7605,25.4,130.51
7606,25.4,124.44
7607,25.4,115.33
7608,25.4,114.7
7609,25.4,109.95
7610,25.4,106.56
7611,25.4,105.66
7612,25.4,107.87
7613,25.4,114.3
7614,25.4,130.31
7615,25.4,160.77
7616,25.4,212.71
7617,25.4,213.91
7618,25.4,189.78
7619,25.4,169.79
7620,25.4,155.7
7621,25.4,153.7
7622,25.4,153.42
7623,25.4,162.07
7624,25.4,169.59
7625,25.4,177.52
7626,25.4,175
7627,25.4,162.82
7628,25.4,128.5
7629,25.4,116.27
7630,25.4,114.23
7631,25.4,106.81
7632,25.4,101.7
7633,25.4,100
7634,25.4,96.14
7635,25.4,92.37
7636,25.4,91.63
7637,25.4,92.93
7638,25.4,105.27
7639,25.4,114.07
7640,25.4,129.1
7641,25.4,125.76
7642,25.4,126.8
7643,25.4,126.34
7644,25.4,123.82
7645,25.4,128.09
7646,25.4,134.19
7647,25.4,143.15
7648,25.4,147.76
7649,25.4,157.16
7650,25.4,155.24
7651,25.4,149.12
7652,25.4,138.96
7653,25.4,129.53
7654,25.4,122.89
7655,25.4,112.56
7656,25.4,110.66
7657,25.4,106.8
7658,25.4,107.07
7659,25.4,103.7
7660,25.4,104.5
7661,25.4,108.78
7662,25.4,129.8
7663,25.4,145.23
7664,25.4,158.52
7665,25.4,149.97
7666,25.4,137.58
7667,25.4,133.51
7668,25.4,121.64
7669,25.4,121.5
7670,25.4,130.1
7671,25.4,138.14
7672,25.4,133.19
7673,25.4,137.03
7674,25.4,135.54
7675,25.4,128
7676,25.4,115.73
7677,25.4,110.74
7678,25.4,108.19
7679,25.4,93.55
7680,25.4,102.65
7681,25.4,99.09
7682,25.4,97.91
7683,25.4,96.07
7684,25.4,89.78
7685,25.4,86.95
7686,25.4,78.6
7687,25.4,90.1
7688,25.4,104.75
7689,25.4,118.4
7690,25.4,114.9
7691,25.4,111.41
7692,25.4,108.98
7693,25.4,101.76
7694,25.4,100
7695,25.4,102.58
7696,25.4,112.05
7697,25.4,126.53
7698,25.4,122.5
7699,25.4,111
7700,25.4,119.3
7701,25.4,119.3
7702,25.4,117.62
7703,25.4,95.96
7704,25.4,96.05
7705,25.4,90.92
7706,25.4,74.33
7707,25.4,61.18
7708,25.4,45.53
7709,25.4,39.3
7710,25.4,46.6
7711,25.4,64.04
7712,25.4,85.7
7713,25.4,92.8
7714,25.4,45.03
7715,25.4,13.8
7716,25.4,24.47
7717,25.4,14.93
7718,25.4,59.8
7719,25.4,82.19
7720,25.4,113.8
7721,25.4,130.6
7722,25.4,124.9
7723,25.4,100
7724,25.4,124.97
7725,25.4,115
7726,25.4,119.9
7727,25.4,110
7728,25.4,95.2
7729,25.4,82.5
7730,25.4,91.18
7731,25.4,93.5
7732,25.4,82.33
7733,25.4,91.13
7734,25.4,98.04
7735,25.4,122.96
7736,25.4,123.11
7737,25.4,120.55
7738,25.4,120
7739,25.4,110
7740,25.4,95.47
7741,25.4,96.8
7742,25.4,115.1
7743,25.4,123.06
7744,25.4,144
7745,25.4,159.7
7746,25.4,163.56
7747,25.4,154.42
7748,25.4,129.76
7749,25.4,117.81
7750,25.4,116.99
7751,25.4,108.4
7752,25.4,107.06
7753,25.4,101.4
7754,25.4,95.58
7755,25.4,86.79
7756,25.4,80.68
7757,25.4,86.79
7758,25.4,109.97
7759,25.4,125.4
7760,25.4,144.87
7761,25.4,148.99
7762,25.4,146.74
7763,25.4,152.81
7764,25.4,143.8
7765,25.4,144.13
7766,25.4,133.02
7767,25.4,128.76
7768,25.4,132.89
7769,25.4,139.9
7770,25.4,134.93
7771,25.4,126.3
7772,25.4,117.15
7773,25.4,109.37
7774,25.4,105.44
7775,25.4,89.9
7776,25.4,100.6
7777,25.4,91.59
7778,25.4,86.6
7779,25.4,81.53
7780,25.4,81.01
7781,25.4,91.87
7782,25.4,106.32
7783,25.4,133.34
7784,25.4,142.87
7785,25.4,139.97
7786,25.4,118.9
7787,25.4,107.77
7788,25.4,97.26
7789,25.4,97.36
7790,25.4,106.4
7791,25.4,126.42
7792,25.4,134.18
7793,25.4,142.13
7794,25.4,142.7
7795,25.4,140.62
7796,25.4,135.98
7797,25.4,120.1
7798,25.4,115.82
7799,25.4,103.5
7800,25.4,93.96
7801,25.4,90.4
7802,25.4,86.8
7803,25.4,84.15
7804,25.4,84.23
7805,25.4,92.88
7806,25.4,108.29
7807,25.4,122.27
7808,25.4,133.35
7809,25.4,135.01
7810,25.4,127.38
7811,25.4,115.5
7812,25.4,113.62
7813,25.4,120.96
7814,25.4,137.21
7815,25.4,149.07
7816,25.4,167.13
7817,25.4,175.31
7818,25.4,158.21
7819,25.4,151.16
7820,25.4,130.04
7821,25.4,122.14
7822,25.4,121.22
7823,25.4,106.82
7824,25.4,114.5
7825,25.4,104.02
7826,25.4,96.24
7827,25.4,90.01
7828,25.4,87.2
7829,25.4,91.6
7830,25.4,115.3
7831,25.4,135.06
7832,25.4,144.21
7833,25.4,141.05
7834,25.4,132.94
7835,25.4,116.88
7836,25.4,106
7837,25.4,94.5
7838,25.4,94.87
7839,25.4,108.87
7840,25.4,114.03
7841,25.4,130
7842,25.4,135.01
7843,25.4,132.97
